,Image Name,Acc,F1,Jaccard,Recall,Precision
125,100126.jpg,0.9967193603515625,0.8064806480648065,0.6757164404223228,0.7296416938110749,0.9014084507042254
126,100127.jpg,0.998199462890625,0.7677165354330708,0.6230031948881789,0.8478260869565217,0.7014388489208633
127,100128.jpg,0.998992919921875,0.952449567723343,0.9092159559834938,0.9402560455192034,0.964963503649635
128,100129.jpg,0.9987640380859375,0.980570880307028,0.9618823529411765,0.9765886287625418,0.9845857418111753
129,100130.jpg,0.9989013671875,0.9714964370546318,0.9445727482678984,0.9496904024767802,0.9943273905996759
130,100131.jpg,0.9996337890625,0.959866220735786,0.9228295819935691,0.9695945945945946,0.9503311258278145
131,100132.jpg,0.9978179931640625,0.0,0.0,0.0,0.0
132,100133.jpg,0.997222900390625,0.9758043073650625,0.9527518172377986,0.9870898332436794,0.9647739221871714
133,100134.jpg,0.99981689453125,0.90625,0.8285714285714286,0.9354838709677419,0.8787878787878788
134,100135.jpg,0.9949188232421875,0.903056768558952,0.8232484076433121,0.8232484076433121,1.0
135,100136.jpg,0.999664306640625,0.9690140845070423,0.9398907103825137,0.9690140845070423,0.9690140845070423
136,100137.jpg,0.99957275390625,0.9278350515463917,0.8653846153846154,0.9424083769633508,0.9137055837563451
137,100138.jpg,0.9994354248046875,0.9596510359869138,0.9224318658280922,0.9586056644880174,0.9606986899563319
138,100139.jpg,0.9991455078125,0.9868111163447951,0.9739655973965597,0.9776014932337844,0.9961959106038992
139,100140.jpg,0.999298095703125,0.9693333333333334,0.9404915912031048,0.9540682414698163,0.9850948509485095
140,100141.jpg,0.9964752197265625,0.9118657001144601,0.8380084151472651,0.8825701624815362,0.9431728492501973
141,100142.jpg,0.98291015625,0.7751906864712966,0.6329072435267126,0.9465686274509804,0.6563562202583276
142,100143.jpg,0.9959259033203125,0.8826373626373627,0.7899291896144768,0.9534662867996201,0.8216039279869067
143,100144.jpg,0.9972076416015625,0.7632600258732213,0.6171548117154811,0.8966565349544073,0.6644144144144144
144,100145.jpg,0.9992828369140625,0.8845208845208847,0.7929515418502202,0.972972972972973,0.8108108108108109
145,100146.jpg,0.9988250732421875,0.9679032930387662,0.9378029079159935,0.9914602903501281,0.9454397394136808
146,100147.jpg,0.970062255859375,0.9484768907563026,0.9020028969581939,0.943127219552956,0.9538875977181491
147,100148.jpg,0.999053955078125,0.9498381877022655,0.9044684129429892,0.9392,0.9607201309328969
148,100149.jpg,0.9990081787109375,0.9306296691568836,0.8702594810379242,0.9178947368421052,0.9437229437229437
149,100150.jpg,0.999359130859375,0.9645270270270271,0.9314845024469821,0.9596638655462185,0.969439728353141
150,100151.jpg,0.9953765869140625,0.7530562347188264,0.6039215686274509,0.8339350180505415,0.6864784546805349
151,100152.jpg,0.9996490478515625,0.9245901639344262,0.8597560975609756,0.9657534246575342,0.8867924528301887
152,100153.jpg,0.999542236328125,0.8760330578512396,0.7794117647058824,0.9906542056074766,0.7851851851851852
153,100154.jpg,0.9993743896484375,0.9640666082383874,0.9306260575296108,0.9450171821305842,0.9838998211091234
154,100155.jpg,0.9934234619140625,0.9273309728544933,0.8645080163470606,0.9769094138543517,0.8825417201540436
155,100156.jpg,0.99652099609375,0.9648256710891701,0.9320417287630403,0.9342694950702122,0.9974481658692185
156,100157.jpg,0.998504638671875,0.9877346683354192,0.9757665677546983,0.9882294014525419,0.987240430322742
157,100158.jpg,0.998870849609375,0.9932358318098721,0.9865625567459597,0.9885371179039302,0.9979794268919912
158,100159.jpg,0.9997100830078125,0.9804325437693101,0.9616161616161616,0.9734151329243353,0.9875518672199171
159,100160.jpg,0.984832763671875,0.5932896890343698,0.42175683536940084,0.9330759330759331,0.4349130173965207
160,100161.jpg,0.9972991943359375,0.9888728232853462,0.9779905496145237,0.9974635383639823,0.9804288207429569
161,100162.jpg,0.9988555908203125,0.9310027598896045,0.8709122203098106,0.8892794376098418,0.9768339768339769
162,100163.jpg,0.9996795654296875,0.9809264305177112,0.9625668449197861,0.9712230215827338,0.9908256880733946
163,100164.jpg,0.9994964599609375,0.980108499095841,0.9609929078014184,0.9830713422007256,0.9771634615384616
164,100165.jpg,0.99920654296875,0.9806403574087863,0.9620160701241782,0.9698085419734904,0.9917168674698795
165,100166.jpg,0.9991607666015625,0.9849108367626888,0.9702702702702702,0.9895259095920618,0.9803386127799016
166,100167.jpg,0.99871826171875,0.9583333333333334,0.92,0.9887410440122825,0.9297401347449471
167,100168.jpg,0.9992218017578125,0.9673704414587332,0.9368029739776952,0.949748743718593,0.9856584093872229
168,100169.jpg,0.999664306640625,0.9478672985781992,0.9009009009009009,0.9174311926605505,0.9803921568627451
169,100170.jpg,0.999847412109375,0.935064935064935,0.8780487804878049,0.9,0.972972972972973
170,100171.jpg,0.9979705810546875,0.9317598768599282,0.8722382324687801,0.9034825870646767,0.961864406779661
171,100172.jpg,0.9991607666015625,0.8764044943820224,0.78,0.8552631578947368,0.8986175115207373
172,100173.jpg,0.9993133544921875,0.9613069647463456,0.9254966887417219,0.9363484087102177,0.9876325088339223
173,100174.jpg,0.9991607666015625,0.9787234042553191,0.9583333333333334,0.9597875569044007,0.9984214680347278
174,100175.jpg,0.999542236328125,0.9590163934426229,0.9212598425196851,0.9722991689750693,0.9460916442048517
175,100176.jpg,0.9984893798828125,0.9742120343839541,0.9497206703910615,0.9904661016949152,0.9584828293182983
176,100177.jpg,0.99920654296875,0.9239766081871346,0.8586956521739131,0.8633879781420765,0.9937106918238994
177,100178.jpg,0.9986724853515625,0.9502003434459072,0.9051254089422028,0.9100877192982456,0.9940119760479041
178,100179.jpg,0.99920654296875,0.9697322467986031,0.9412429378531073,0.995221027479092,0.945516458569807
179,100180.jpg,0.998870849609375,0.9472182596291013,0.8997289972899729,0.9609261939218524,0.9338959212376934
180,100181.jpg,0.9994964599609375,0.9579617834394906,0.9193154034229829,0.9447236180904522,0.9715762273901809
181,100182.jpg,0.997161865234375,0.7832167832167831,0.6436781609195402,1.0,0.6436781609195402
182,100183.jpg,0.999114990234375,0.9437984496124031,0.8935779816513761,0.9329501915708812,0.9549019607843138
183,100184.jpg,0.9980621337890625,0.9896351913817025,0.9794830371567044,0.9895544312061367,0.9897159647404505
184,100185.jpg,0.998748779296875,0.90744920993228,0.8305785123966942,0.8392484342379958,0.9877149877149877
185,100186.jpg,0.9989471435546875,0.9910563836681789,0.9822713257965057,0.9855632895076051,0.9966110531803962
186,100187.jpg,0.999053955078125,0.9788540245566166,0.9585838343353373,0.9788540245566166,0.9788540245566166
187,100188.jpg,0.999237060546875,0.9847560975609756,0.96996996996997,0.9871638141809291,0.982360097323601
188,100189.jpg,0.9986572265625,0.959890610756609,0.922874671340929,0.9503610108303249,0.9696132596685083
189,100190.jpg,0.998687744140625,0.8668730650154798,0.7650273224043715,0.9003215434083601,0.835820895522388
190,100191.jpg,0.9990234375,0.9806996381182147,0.9621301775147929,0.963841138114997,0.998158379373849
191,100192.jpg,0.9988250732421875,0.9808600546855579,0.9624390243902439,0.967156862745098,0.9949571356530509
192,100193.jpg,0.9980316162109375,0.9766177270255574,0.9543039319872476,0.9576964095271951,0.996301775147929
193,100194.jpg,0.98828125,0.8981162111966039,0.8150734408861064,0.8522155085599195,0.9492428491306786
194,100195.jpg,0.9758453369140625,0.7919568931528452,0.6555700609225413,0.6694067984892246,0.9694337194337195
195,100196.jpg,0.9976806640625,0.9556851311953353,0.9151312116136237,0.982025164769323,0.9307211811470755
196,100197.jpg,0.99884033203125,0.9669277632724108,0.9359730412805392,0.9383445945945946,0.9973070017953322
197,100198.jpg,0.9995574951171875,0.980730897009967,0.9621903520208605,0.9634464751958225,0.9986468200270636
198,100199.jpg,0.9392852783203125,0.25972093023255816,0.14924096643147317,0.5831244778613199,0.16706558161799903
199,100200.jpg,0.99896240234375,0.9819341126461212,0.964509394572025,0.9908847184986596,0.9731437598736177
200,100201.jpg,0.998779296875,0.9623352165725048,0.9274047186932849,0.9428044280442804,0.9826923076923076
201,100202.jpg,0.9941558837890625,0.947827271488898,0.900828586224754,0.9728747203579419,0.9240371845949535
202,100203.jpg,0.9964752197265625,0.8003457216940363,0.6671469740634006,0.6920777279521674,0.9487704918032787
203,100204.jpg,0.9996490478515625,0.9352112676056338,0.8783068783068783,0.9325842696629213,0.9378531073446328
204,100205.jpg,0.99578857421875,0.9040333796940194,0.8248730964467005,0.9447674418604651,0.8666666666666667
205,100206.jpg,0.9992218017578125,0.9702276707530647,0.9421768707482994,0.956271576524741,0.9845971563981043
206,100207.jpg,0.9993438720703125,0.9746312684365781,0.950517836593786,0.9845053635280095,0.9649532710280374
207,100208.jpg,0.9709625244140625,0.5982689465906692,0.42680722891566264,0.43479594967781526,0.9587280108254398
208,100209.jpg,0.99853515625,0.987936667504398,0.9761609138316365,0.9894286433425623,0.9864491844416562
209,100210.jpg,0.9989471435546875,0.9492273730684327,0.9033613445378151,0.9877488514548239,0.9135977337110481
210,100211.jpg,0.9992523193359375,0.9443813847900114,0.8946236559139785,0.9433106575963719,0.9454545454545454
211,100212.jpg,0.9954376220703125,0.48888888888888893,0.3235294117647059,0.41812865497076024,0.588477366255144
212,100213.jpg,0.9965362548828125,0.8815858111632758,0.7882462686567164,0.8640081799591002,0.8998935037273695
213,100214.jpg,0.9991455078125,0.9728682170542635,0.9471698113207547,0.98046875,0.9653846153846154
214,100215.jpg,0.998291015625,0.9916852264291016,0.983507583566485,0.9915380047505938,0.9918324918324918
215,100216.jpg,0.9995880126953125,0.9708108108108108,0.9432773109243697,0.9846491228070176,0.9573560767590619
216,100217.jpg,0.9992828369140625,0.993887371569775,0.9878490175801448,0.9940166493236212,0.9937581274382314
217,100218.jpg,0.99981689453125,0.9617834394904458,0.9263803680981595,0.937888198757764,0.9869281045751634
218,100219.jpg,0.997467041015625,0.8676236044657097,0.7661971830985915,0.8205128205128205,0.9204737732656514
219,100220.jpg,0.9994354248046875,0.8549019607843137,0.7465753424657534,0.9478260869565217,0.7785714285714286
220,100221.jpg,0.999664306640625,0.9801084990958407,0.9609929078014184,0.9890510948905109,0.9713261648745519
221,100222.jpg,0.999267578125,0.9936238044633369,0.9873284054910243,0.9946808510638298,0.9925690021231423
222,100223.jpg,0.99871826171875,0.9654889071487265,0.9332803812549643,0.9430176565008026,0.9890572390572391
223,100224.jpg,0.9989471435546875,0.9892873777363763,0.9788018433179724,0.9978077043532728,0.9809113300492611
224,100225.jpg,0.9989013671875,0.9896043892578689,0.9794226921977708,0.9913219554527046,0.9878927644854425
225,100226.jpg,0.9998626708984375,0.8732394366197184,0.775,0.8857142857142857,0.8611111111111112
226,100227.jpg,0.9995269775390625,0.937875751503006,0.8830188679245283,0.8863636363636364,0.9957446808510638
227,100228.jpg,0.99932861328125,0.9246575342465754,0.8598726114649682,0.9407665505226481,0.9090909090909091
228,100229.jpg,0.9989013671875,0.9795454545454546,0.9599109131403119,0.971815107102593,0.9873997709049256
229,100230.jpg,0.99676513671875,0.8708891595615104,0.7713052858683926,0.8323632130384168,0.913154533844189
230,100231.jpg,0.9990234375,0.9024390243902438,0.8222222222222222,0.8433048433048433,0.9704918032786886
231,100232.jpg,0.9985809326171875,0.9634002361275089,0.929384965831435,0.943716268311488,0.9839228295819936
232,100233.jpg,0.9979400634765625,0.9674149167270093,0.9368863955119214,0.9718719689621726,0.9629985583853916
233,100234.jpg,0.99951171875,0.9488817891373802,0.9027355623100304,0.922360248447205,0.9769736842105263
234,100235.jpg,0.999114990234375,0.9926860025220681,0.985478217325989,0.9916855631141346,0.9936884625094673
235,100236.jpg,0.9993133544921875,0.963084495488105,0.9287974683544303,0.9670510708401977,0.9591503267973857
236,100237.jpg,0.988861083984375,0.9041994750656168,0.8251497005988024,0.8353540252182348,0.9854118993135011
237,100238.jpg,0.997467041015625,0.9078801331853497,0.8313008130081301,0.977299880525687,0.8476683937823835
238,100239.jpg,0.99200439453125,0.5704918032786885,0.39908256880733944,0.40324449594438005,0.9747899159663865
239,100240.jpg,0.991851806640625,0.8360957642725599,0.7183544303797469,0.73068669527897,0.9770444763271162
240,100241.jpg,0.9945831298828125,0.9684079380617603,0.9387508626639062,0.9992653810835629,0.9393991712707183
241,100242.jpg,0.998565673828125,0.9873960847412174,0.9751059322033898,0.9983731019522777,0.976657824933687
242,100243.jpg,0.9974822998046875,0.9732793522267206,0.9479495268138801,0.9817053250571709,0.9649967886962106
243,100244.jpg,0.999298095703125,0.8861386138613861,0.7955555555555556,0.988950276243094,0.8026905829596412
244,100245.jpg,0.9902496337890625,0.9663241106719367,0.9348424594677271,0.9502487562189055,0.9829527179157286
